# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.051000000000000000e+03,3.503333333333333144e+01,1.000000000000000000e+00,8.642366562500265559e+01,1.242541923522949219e+02,-3.783052672729226629e+01,7.578450584411621094e+01,1.063915978088644465e+01,9.518530394822848767e-03,4.864553753055399915e-03,1.647014903636497163e+00,1.633410083201473517e+00
1.052000000000000000e+03,3.506666666666666998e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.247794685363769531e+02,-3.894990506121905582e+01,7.608224391937255859e+01,9.747319555785338707e+00,-4.338612625339945128e-03,6.490758138711091125e-04,1.670018493601988840e+00,1.624437270106888320e+00
1.053000000000000000e+03,3.510000000000000142e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.245969314575195312e+02,-3.872452316003125361e+01,7.568667221069335938e+01,1.018573608679491826e+01,6.952392798496406096e-03,3.283749525861291013e-03,1.667767379512104631e+00,1.641909370601877693e+00
1.054000000000000000e+03,3.513333333333333286e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.241922874450683594e+02,-3.836272396991046207e+01,7.562756633758544922e+01,1.020199713757244808e+01,1.820117605843519018e-03,-9.317284133230000062e-04,1.660504893521259184e+00,1.628810295599433688e+00
1.055000000000000000e+03,3.516666666666666430e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.242709808349609375e+02,-3.844141735980304020e+01,7.532231807708740234e+01,1.050724539807049496e+01,2.846572644374096520e-03,1.221410714730727487e-04,1.669189669451750735e+00,1.634220597992356527e+00
1.056000000000000000e+03,3.520000000000000284e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.142446346282958984e+02,-2.837222633080762080e+01,8.180227088928222656e+01,4.070137408206051077e+00,-8.957660298727543671e-03,-2.512532640517109016e-03,1.663747330779451250e+00,1.632497917047609937e+00
1.057000000000000000e+03,3.523333333333333428e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.047144937515258789e+02,-1.884208545403760127e+01,8.787073111534118652e+01,-1.998322817852908884e+00,-5.365067663870522197e-03,-9.317284133230000062e-04,1.678426486528672656e+00,1.640200288808041806e+00
1.058000000000000000e+03,3.526666666666666572e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.023715181350708008e+02,-1.649910983758252314e+01,8.841978657245635986e+01,-2.547378274968082223e+00,-4.338612625339945128e-03,8.026162207443619453e-03,1.671363141225330917e+00,1.640586278310426804e+00
1.059000000000000000e+03,3.529999999999999716e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.000618591308593750e+02,-1.418945083337109736e+01,9.004980468750000000e+01,-4.177396390011722360e+00,-2.285702548278790557e-03,-3.039467382915145462e-03,1.655613651094384409e+00,1.638177369181545551e+00
1.060000000000000000e+02,3.533333333333333215e+00,1.000000000000000000e+00,8.642366562500265559e+01,1.214914035797119141e+02,-3.506773795470925847e+01,7.369400978088378906e+01,1.272965584411886653e+01,1.105821295261871610e-02,1.221410714730727487e-04,1.615342041432977993e+00,1.626288744973243050e+00
1.060000000000000000e+03,3.533333333333333570e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.005894718170166016e+02,-1.471706351952832392e+01,8.878109622001647949e+01,-2.908687922528201852e+00,7.465620317761694630e-03,2.646887819137489287e-02,1.675384277411460232e+00,1.634143945081084404e+00
1.061000000000000000e+03,3.536666666666666714e+01,1.000000000000000000e+00,8.528524548129506400e+01,1.003886232376098633e+02,-1.510337775631479929e+01,8.847038543224334717e+01,-3.185139950948283172e+00,-1.049734285652340927e-02,1.276857488902594616e-02,1.689985591290462885e+00,1.627275351514852142e+00
1.062000000000000000e+03,3.539999999999999858e+01,1.000000000000000000e+00,8.582956347515789730e+01,9.996643161773681641e+01,-1.413686814257891911e+01,8.874529147148132324e+01,-2.915727996323425941e+00,-1.101057037578869781e-02,1.224164014662790928e-02,1.692700055323969055e+00,1.616042239721922513e+00
1.063000000000000000e+03,3.543333333333333002e+01,1.000000000000000000e+00,8.528524548129506400e+01,1.010613765716552734e+02,-1.577613109036020944e+01,8.840703046321868896e+01,-3.121784981923624969e+00,-1.665607308770687342e-02,2.014566128259845726e-02,1.715195797636381636e+00,1.605097353907440239e+00
1.064000000000000000e+03,3.546666666666666856e+01,1.000000000000000000e+00,8.528524548129506400e+01,9.949681949615478516e+01,-1.421157401485972116e+01,8.858342599868774414e+01,-3.298180517392680144e+00,-1.716930060697216195e-02,5.918423237851472805e-03,1.679075988455431379e+00,1.622250497551191328e+00
1.065000000000000000e+03,3.550000000000000000e+01,1.000000000000000000e+00,8.587240829748827764e+01,9.992644405364990234e+01,-1.405403575616162470e+01,8.893438053131103516e+01,-3.061972233822757516e+00,-2.798930067544079092e-03,6.445357980249509684e-03,1.681583672784705108e+00,1.640383499929919164e+00
