# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.690000000000000000e+02,2.816666666666666874e+00,1.000000000000000000e+00,9.524346950589868754e+01,9.052659606933593750e+01,4.716873436562750044e+00,1.044114227294921875e+02,-9.167953223593499956e+00,1.426301560121203370e-02,-6.365050973196047755e-03,1.595608268536662155e+00,1.581579531372834913e+00
1.700000000000000000e+01,2.833333333333333259e-01,1.000000000000000000e+00,9.616045653359061873e+01,9.269952392578125000e+01,3.460932607809368733e+00,1.067217102050781250e+02,-1.056125367148750627e+01,1.468983057386465466e-02,-1.335950620063330700e-02,1.582192433501254936e+00,1.588484781515388633e+00
1.700000000000000000e+02,2.833333333333333481e+00,1.000000000000000000e+00,9.536658178346158365e+01,9.051727294921875000e+01,4.849308834242833655e+00,1.043974151611328125e+02,-9.030833377671228845e+00,9.542944138935983631e-03,-1.101042501104117048e-02,1.594742263018826600e+00,1.584160797604312609e+00
1.710000000000000000e+02,2.850000000000000089e+00,1.000000000000000000e+00,9.565621563451597353e+01,9.064137268066406250e+01,5.014842953851911034e+00,1.043649597167968750e+02,-8.708744082280901466e+00,1.288214363086531700e-02,-6.233080119848175005e-03,1.597422267416368946e+00,1.580243247456807998e+00
1.720000000000000000e+02,2.866666666666666696e+00,1.000000000000000000e+00,9.519442890773480315e+01,9.045655822753906250e+01,4.737870680195740647e+00,1.043212738037109375e+02,-9.126844895976134353e+00,1.240511513201826913e-02,-8.212642920066267130e-03,1.596192957547378555e+00,1.583789577821221428e+00
1.730000000000000000e+02,2.883333333333333304e+00,1.000000000000000000e+00,9.511731484997264374e+01,9.042448425292968750e+01,4.692830597042956242e+00,1.044684906005859375e+02,-9.351175750613293758e+00,1.052210789972729196e-02,-9.717110648232017700e-03,1.598282368370806505e+00,1.580566901819950409e+00
1.740000000000000000e+02,2.899999999999999911e+00,1.000000000000000000e+00,9.514788482413631243e+01,9.044888305664062500e+01,4.699001767495687432e+00,1.044342041015625000e+02,-9.286319277426187568e+00,1.054721466282450455e-02,-8.371007944083715471e-03,1.602374286248258617e+00,1.589030811811353194e+00
1.750000000000000000e+02,2.916666666666666519e+00,1.000000000000000000e+00,9.551613119531292284e+01,9.043624877929687500e+01,5.079882416016047841e+00,1.043455810546875000e+02,-8.829449859374577159e+00,1.433833589050367320e-02,-2.907414615481780217e-03,1.596680751720223945e+00,1.581457221302131622e+00
1.760000000000000000e+02,2.933333333333333126e+00,1.000000000000000000e+00,9.528694085023531102e+01,9.058772277832031250e+01,4.699218071914998518e+00,1.045290832519531250e+02,-9.242142401717813982e+00,8.388033036464183703e-03,-1.145912591242393905e-02,1.597434857554461907e+00,1.590369284928200067e+00
1.770000000000000000e+02,2.950000000000000178e+00,1.000000000000000000e+00,9.536658178346158365e+01,9.035105895996093750e+01,5.015522823500646155e+00,1.043960571289062500e+02,-9.029475345444666345e+00,1.489068467864235884e-02,-5.678802535787109279e-03,1.592293500513563220e+00,1.586579371611539502e+00
